SEZNAM ŽENSKÝCH JMEN,,,,,,,,,,
JENNY,,KAWTHAR,,LEONA,,MANNESSA,,NATAŠA,,
JENNYFER,,KAYLA,,LEONARDA,,MANON,,NATAYA,,
JENOVEFA,,KAZI,,LEONIDA,,MANUELA,,NATEA,,
JENOVÉFA,,KAZIMIERA,,LEONIE,,MÁRA,,NATHALI,,
JENY,,KAZIMÍRA,,LEONKA,,MARAL,,NATHALIA,,
JESICA,,KEA,,LEONOR,,MARCELA,,NATHALIE,,
JESIKA,,KEANA,,LEONORA,,MARCELINA,,NATHÁLIE,,
JESS,,KEILA,,LEONTINA,,MARCELÍNA,,NATHALY,,
JESSICA,,KEIRA,,LEONTÍNA,,MARCELKA,,NATCHAYA,,
JESSIKA,,KEISHA,,LEONTINE,,MARCELLA,,NATIA,,
JEVGENIJA,,KENZA,,LÉONTINE,,MARCI,,NATTY,,
JEVHENIJA,,KEREN,,LEONTYNA,,MARCIA,,NAYA,,
JEZREEL,,KERSTIN,,LEONTÝNA,,MARCY,,NAYELI,,
JILIAN,,KESA,,LEOPOLDA,,MAREE,,NAYLA,,
JINDA,,KÉŠAVÍ,,LEOPOLDINA,,MARGALIT,,NAZAN,,
JINDŘICHA,,KETEVAN,,LESANA,,MARGARET,,NAZIFE,,
JINDŘIŠKA,,KETRIN,,LESIA,,MARGARETA,,NAZLI,,
JIŘINA,,KETTY,,LESJA,,MARGARÉTA,,NEA,,
JIŘINKA,,KEYLA,,LESYA,,MARGARETE,,NEAH,,
JITKA,,KHA,,LETICIA,,MARGARETHA,,NEDA,,
JITŘENA,,KHADIJA,,LETÍCIA,,MARGARETHE,,NEFELI,,
JITŘENKA,,KHIRA,,LETICIE,,MARGARITA,,NEFES,,
JITUŠKA,,KHRYSTYNA,,LETIZIA,,MARGAUX,,NĚHOSLAVA,,
JOANA,,KHULAN,,LETTA,,MARGETA,,NECHAMA,,
JOANNA,,KIANA,,LETTICIE,,MARGHERITA,,NEILA,,
JOHANA,,KIARA,,LETTY,,MARGIT,,NEKOLA,,
JOHANKA,,KILIANA,,LETTYCIA,,MARGITA,,NELA,,
JOHANNA,,KILLIANA,,LETY,,MARGITTA,,NELI,,
JOHARI,,KIMBERLLY,,LETYCIA,,MARGO,,NELIA,,
JOLA,,KINGA,,LEVA,,MARGOT,,NELJA,,
JOLANA,,KINZY,,LEVIA,,MARGUERITE,,NELL,,
JOLANDA,,KIRIA,,LEXI,,MARHARYTA,,NELLA,,
JOLANKA,,KIRIAKI,,LEYA,,MARI,,NELLI,,
JOLANTA,,KITTY,,LEYI,,MARIA,,NELLIE,,
JOLENE,,KLAARA,,LEYLA,,MARÍA,,NELLY,,
JONNA,,KLARA,,LIA,,MÁRIA,,NELY,,
JORA,,KLÁRA,,LÍA,,MARIAM,,NEMA,,
JORDANA,,KLARISA,,LIANA,,MARIAMA,,NEMIA,,
JORDANKA,,KLÁRKA,,LIÁNA,,MARIANA,,NENA,,
JORDYN,,KLAUDIA,,LIANE,,MARIÁNA,,NENY,,
JORGA,,KLAUDIE,,LIANNA,,MARIANKA,,NEONILA,,
JORIKA,,KLEA,,LIAT,,MARIANNA,,NERA,,
JOSEFA,,KLEMENTINA,,LÍBA,,MARIANNE,,NEREA,,
JOSEFINA,,KLEMENTÍNA,,LIBBY,,MARIBEL,,NERENXA,,
JOSEFÍNA,,KLEMENTÝNA,,LIBĚNA,,MARICA,,NERI,,
JOSEFINE,,KLEOPATRA,,LIBERTY,,MARIE,,NERIA,,
JOSEFKA,,KLOTILDA,,LIBI,,MÁRIE,,NERIAH,,
JOSELYNN,,KLOTYLDA,,LIBORA,,MARIELA,,NERIJA,,
JOSEPHINE,,KOLETA,,LIBORKA,,MARIELLA,,NERIS,,
JOSÉPHINE,,KONSTANCE,,LIBOSLAVA,,MARIELLE,,NERMINA,,
JOSIANE,,KONSTANCIE,,LIBUŠA,,MARIEM,,NESLIHAM,,
JOSIFKA,,KONSTANTINA,,LIBUŠE,,MARIEN,,NETA,,
JOVANA,,KORALÍNA ,,LIBUŠKA,,MARIETA,,NETTA,,
JOVANKA,,KORDULA,,LIDA,,MARIETTA,,NEVA,,
JOY,,KORINA,,LÍDA,,MARIIA,,NĚVA,,
JOZEFA,,KORNELA,,LIDIA,,MARIJA,,NEVE,,
JÓZEFA,,KORNELIA,,LÍDIA,,MARIJANA,,NEVENA,,
JOZEFINA,,KORNÉLIA,,LIDIE,,MARIJKA,,NEVENKA,,
JOZEFÍNA,,KORNELIE,,LIDIJA,,MARIKA,,NEYLA,,
JUANA,,KORNÉLIE,,LIDKA,,MARILYN,,NEŽA,,
JUANITA,,KORTNEY,,LIDMILA,,MARINA,,NGA,,
JUDIT,,KOYUKI,,LIDUŠE,,MARÍNA,,NGAN,,
JUDITA,,KRASAVA,,LIDUŠKA,,MARINE,,NHI,,
JUDITH,,KRASIMIRA,,LIDVINA,,MARINEL,,NHUNG,,
JUDITHA,,KRISPINA,,LIDYE,,MARINETTE,,NIA,,
JUDY,,KRISTIANA,,LIELLE,,MARIOLA,,NIAH,,
JUDYTA,,KRISTIÁNA,,LIESE,,MARISA,,NICA,,
JUKARI,,KRISTIINA,,LIESELOTTA,,MARISOL,,NICCI,,
JULE,,KRISTINA,,LIESELOTTE,,MARISSA,,NICOLE,,
JULI,,KRISTÍNA,,LIESSE,,MARIŠKA,,NICOLET,,
JULIA,,KRISTINE,,LIHI,,MARITA,,NICOLETA,,
JÚLIA,,KRISTINKA,,LILA,,MARITHA,,NICOLETTA,,
JULIANA,,KRISTY,,LÍLA,,MARIYA,,NICOLETTE,,
JULIÁNA,,KRISTYNA,,LILAC,,MARJA,,NICOLL,,
JÚLIANA,,KRISTÝNA,,LILACH,,MARJAM,,NICOLLA,,
JULIANE,,KRISZTINA,,LILI,,MARJANA,,NICOLLE,,
JULIANNA,,KRYSPINA,,LILIA,,MARKA,,NICULINA,,
JÚLIE,,KRYSTINA,,LILIANA,,MARKETA,,NIEVE,,
JULIET,,KRYSTYNA,,LILIÁNA,,MARKÉTA,,NIHAN,,
JULIETA,,KRYSTÝNA,,LILIANE,,MARLA,,NIKÉ,,
JULIETTA,,KRYŠPÍNA,,LILIANNA,,MARLEN,,NIKO,,
JULIETTE,,KSENIA,,LILIANNE,,MARLENA,,NIKOLET,,
JULIJA,,KSENIJA,,LILIBETH,,MARLENE,,NIKOLETA,,
JULLIE,,KSENIYA,,LILIE,,MARLÉNE,,NIKOLETT,,
JUNI,,KUDZHAISHE,,LILIEN,,MARLENKA,,NIKOLETTA,,
JURANA,,KVETA,,LILIENNE,,MARLIES,,NIKOLINA,,
JURINA,,KVĚTA,,LILIJA,,MARLIS,,NIKY,,
JUSTEANE,,KVĚTOMILA,,LILIJANA,,MARSI,,NILA,,
JUSTINA,,KVETOSLAVA,,LILIT,,MARTA,,NILI,,
JUSTÍNA,,KVĚTOSLAVA,,LILITA,,MÁRTA,,NILU,,
JUSTINE,,KVĚTUŠE,,LILIYA,,MARTHA,,NINEL,,
JUSTYNA,,KVĚTUŠKA,,LILJA,,MARUAN,,NIRA,,
JUSTÝNA,,KYLIE,,LILJANA,,MARUŠE,,NIRVANA,,
JUTA,,KYRA,,LILLA,,MARUŠKA,,NITZAN,,
JUTTA,,,,LILLI,,MARWA,,NIVA,,
,,,,LILLIA,,MARYAM,,NIVES,,
,,,,LILLIANA,,MARYANA,,NJIDEKA,,
,,,,LILLIANE,,MARYANN,,NOELA,,
,,,,LILLIE,,MARYLA,,NOELIA,,
,,,,LILLIEN,,MARYNA,,NOELLE,,
,,,,LILLY,,MARYŠA,,NOEMA,,
,,,,LILLYAN,,MARYŠKA,,NOEMI,,
,,,,LILUET,,MAŘÍ,,NOÉMI,,
,,,,LILY,,MAŠA,,NOÉMIE,,
,,,,LILYAH,,MÁŠA,,NOGA,,
,,,,LIMA,,MATAKIRI,,NOLA,,
,,,,LIMOR,,MATEA,,NOLWENN,,
,,,,LINA,,MATHILDA,,NOMIN,,
,,,,LINDA,,MATIKA,,NOMVULA,,
,,,,LINDITA,,MATILDA,,NONA,,
,,,,LINET,,MATILDE,,NONNA,,
,,,,LIONELA,,MATYLDA,,NORA,,
,,,,LIORA,,MAURA,,NORAH,,
,,,,LISBET,,MAVI,,NORBERTA,,
,,,,LISELOTA,,MAVIS,,NORIE,,
,,,,LISELOTTA,,MAXIMA,,NORIKA,,
,,,,LISELOTTE,,MAXINE,,NORMA,,
,,,,LITHIA,,MAY,,NOURA,,
,,,,LIUBOV,,MAYAN,,NOX,,
,,,,LIUDMILA,,MAYBELLINE,,NOYA,,
,,,,LIUDMYLA,,MAYIANI,,NOZIZWE,,
,,,,LIV,,MAYLA,,NURAY,,
,,,,LIVE,,MAYLIN,,NURIA,,
,,,,LIVELY,,MAYSA,,NURIT,,
,,,,LIVIA,,MAYSOON,,NYNA,,
,,,,LÍVIA,,MAYUMI,,NYSSA,,
,,,,LIVIAN,,MAZIDAT,,,,
,,,,LIVIE,,MBIANDZI,,,,
,,,,LÍVIE,,MEADOW,,,,
,,,,LIVIENNE,,MEČISLAVA,,,,
,,,,LIYA,,MEDA,,,,
,,,,LIYANA,,MEDEA,,,,
,,,,LÍZA,,MÉDEA,,,,
,,,,LIZAVETA,,MEDEINA,,,,
,,,,LJERKA,,MEDELIN,,,,
,,,,LJILJANA,,MEDELYN,,,,
,,,,LJUBA,,MEDIE,,,,
,,,,LJUBICA,,MEDINA,,,,
,,,,LJUBOV,,MEENA,,,,
,,,,LJUDMILA,,MEG,,,,
,,,,LJUDMYLA,,MEGAN,,,,
,,,,LLUNA,,MEGGI,,,,
,,,,LOAN,,MEGGIE,,,,
,,,,LOELLA,,MEGHAN,,,,
,,,,LOIS,,MEIA,,,,
,,,,LOISA,,MEIMUNAH,,,,
,,,,LOLA,,MEJA,,,,
,,,,LOLITA,,MELANI,,,,
,,,,LOLLA,,MELANIA,,,,
,,,,LORA,,MELÁNIA,,,,
,,,,LÓRA,,MELANIE,,,,
,,,,LORCA,,MELÁNIE,,,,
,,,,LOREDANA,,MELANY,,,,
,,,,LOREDANA,,MELIA,,,,
,,,,LOREEN,,MELIKE,,,,
,,,,LORELAI,,MELIN,,,,
,,,,LORELEI,,MELINA,,,,
,,,,LORENA,,MELINDA,,,,
,,,,LORETA,,MELINE,,,,
,,,,LORETTA,,MELINKA,,,,
,,,,LORIANA,,MELISA,,,,
,,,,LORIANE,,MELISSA,,,,
,,,,LORIANNA,,MELITA,,,,
,,,,LORIEN,,MELITTA,,,,
,,,,LORKA,,MELL,,,,
,,,,LORRAINE,,MELLANIE,,,,
,,,,LORY,,MELLANY,,,,
,,,,LORYN,,MELLIA,,,,
,,,,LOTA,,MELLISA,,,,
,,,,LOTE,,MELLY,,,,
,,,,LOTKA,,MELODY,,,,
,,,,LOTTA,,MELONIE,,,,
,,,,LOTTY,,MELORA,,,,
,,,,LOUISA,,MERA,,,,
,,,,LOUISE,,MERCEDES,,,,
,,,,LOUISIANA,,MERCI,,,,
,,,,LOURDES,,MERI,,,,
,,,,LOUTI,,MERIEM,,,,
,,,,LOUVE,,MERIKE,,,,
,,,,LOVE,,MERITA,,,,
,,,,LUANA,,MERJEM,,,,
,,,,LUBA,,MERLINA,,,,
,,,,ĽUBA,,MERLYN,,,,
,,,,LUBĚNA,,MERUYERT,,,,
,,,,LUBICA,,MERY,,,,
,,,,ĽUBICA,,METHMI,,,,
,,,,LUBISLAVA,,METODĚJKA,,,,
,,,,LUBOMÍRA,,MEVA,,,,
,,,,ĹUBOMÍRA,,MIABEL,,,,
,,,,ĽUBOSLAVA,,MIABELLA,,,,
,,,,ĽUBOV,,MICAELA,,,,
,,,,ĽUBUŠA,,MICAIAH,,,,
,,,,LUCIA,,MIHAELA,,,,
,,,,LUCÍA,,MIHRIBAN,,,,
,,,,LÚCIA,,MICHAELA,,,,
,,,,LUCIANA,,MICHAELLA,,,,
,,,,LUCIÁNA,,MICHALA,,,,
,,,,LUCIANNA,,MICHALINA,,,,
,,,,LUCIDIA,,MICHELA,,,,
,,,,LUCIE,,MICHÉLE,,,,
,,,,LUCIENNE,,MIJA,,,,
,,,,LUCIJA,,MIKAELA,,,,
,,,,LUCILL,,MIKAYLA,,,,
,,,,LUCJA,,MIKOL,,,,
,,,,ŁUCJA,,MÍKOL,,,,
,,,,LUCREZIA,,MIKULÁŠKA,,,,
,,,,LUCYNA,,MILA,,,,
,,,,LUĎA,,MÍLA,,,,
,,,,LUDĚNA,,MILADA,,,,
,,,,LUDĚNKA,,MILAGRO,,,,
,,,,LUDISLAVA,,MILAGROS,,,,
,,,,LUDIŠE,,MILANA,,,,
,,,,LUĎKA,,MILANIA,,,,
,,,,LUDMILA,,MILANKA,,,,
,,,,ĽUDMILA,,MILENA,,,,
,,,,LUDOSLAVA,,MILENKA,,,,
,,,,LUDOVIKA,,MILENTINA,,,,
,,,,LUDVIKA,,MILEVA,,,,
,,,,LUDVÍKA,,MILEY,,,,
,,,,LUISA,,MILI,,,,
,,,,LUISE,,MILICA,,,,
,,,,LUIZA,,MILINA,,,,
,,,,LUJZA,,MILITINA,,,,
,,,,LUKRECIA,,MILKA,,,,
,,,,LUKRÉCIA,,MILLA,,,,
,,,,LUKRÉCIE,,MILLIE,,,,
,,,,LUMÍRA,,MILLY,,,,
,,,,LUNA,,MILONA,,,,
,,,,LUNITA,,MILOSLAVA,,,,
,,,,LUSIJA,,MILUŠA,,,,
,,,,LUSINE,,MILUŠE,,,,
,,,,LUSSI,,MILUŠKA,,,,
,,,,LUTHANDO,,MIMI,,,,
,,,,LUZ,,MINA,,,,
,,,,LYA,,MÍNA,,,,
,,,,LYANNA,,MINDA,,,,
,,,,LYDIA,,MINEA,,,,
,,,,LÝDIA,,MIRA,,,,
,,,,LYDIE,,MIRABAI,,,,
,,,,LÝDIE,,MIRABELA,,,,
,,,,LYGIE,,MIRAL,,,,
,,,,LYLA,,MIRANDA,,,,
,,,,LYRA,,MIRČA,,,,
,,,,LYRIS,,MIREILLE,,,,
,,,,LYSIANE,,MIREL,,,,
,,,,LYUBOV,,MIRELA,,,,
,,,,LYUDMILA,,MIRELLA,,,,
,,,,,,MIRENA,,,,
,,,,,,MIRI,,,,
,,,,,,MIRIAM,,,,
,,,,,,MIRIAMA,,,,
,,,,,,MIRIANA,,,,
,,,,,,MIRIEL,,,,
,,,,,,MIRIJAM,,,,
,,,,,,MIRJAM,,,,
,,,,,,MIRJANA,,,,
,,,,,,MIRKA,,,,
,,,,,,MIRNA,,,,
,,,,,,MIRONA,,,,
,,,,,,MIROSLAVA,,,,
,,,,,,MIROSLÁVKA,,,,
,,,,,,MIROSŁAWA,,,,
,,,,,,MIRRA,,,,
,,,,,,MIRUŠKA,,,,
,,,,,,MIRZA,,,,
,,,,,,MISA,,,,
,,,,,,MISHEEL,,,,
,,,,,,MISHEL,,,,
,,,,,,MISHELL,,,,
,,,,,,MISCHELLE,,,,
,,,,,,MISSY,,,,
,,,,,,MIŠELA,,,,
,,,,,,MIYA,,,,
,,,,,,MLADA,,,,
,,,,,,MLADENA,,,,
,,,,,,MOA,,,,
,,,,,,MOIRREY,,,,
,,,,,,MOJMÍRA,,,,
,,,,,,MOLLEL,,,,
,,,,,,MOLLY,,,,
,,,,,,MOLONGI,,,,
,,,,,,MONI,,,,
,,,,,,MONIA,,,,
,,,,,,MONICA,,,,
,,,,,,MONIKA,,,,
,,,,,,MONINA,,,,
,,,,,,MONIQUE,,,,
,,,,,,MONITA,,,,
,,,,,,MONNA,,,,
,,,,,,MONTAGNA,,,,
,,,,,,MORAN,,,,
,,,,,,MORANA,,,,
,,,,,,MOTUNRAYO,,,,
,,,,,,MOUNA,,,,
,,,,,,MUNA,,,,
,,,,,,MUNAY,,,,
,,,,,,MURIARA,,,,
,,,,,,MUTHIKE,,,,
,,,,,,MUTIARA,,,,
,,,,,,MYA,,,,
,,,,,,MYAN,,,,
,,,,,,MYIA,,,,
,,,,,,MYRA,,,,
,,,,,,MYRIAM,,,,
,,,,,,MYROSLAVA,,,,
,,,,,,MYRRHA,,,,
,,,,,,MYSLENA,,,,
,,,,,,MZIA,,,,
,,,,,,,,,,
,,,,,,,,,,
